record _id__id_enregistrement,year__année,month__mois,day__jours,age__âge,forklength__longeur_fourche
946,1996,6,15,2,25.1
947,1996,6,15,2,25.6
948,1996,6,15,2,25.7
949,1996,6,15,2,25.8
950,1996,6,15,2,26
951,1996,6,15,2,28.7
952,1996,6,16,2,24.6
953,1996,6,16,2,25
954,1996,6,16,2,25.3
955,1996,6,16,2,25.7
956,1996,6,16,2,26.3
957,1996,6,16,2,26.4
958,1996,6,16,2,26.5
959,1996,6,16,2,26.5
960,1996,6,16,2,26.6
961,1996,6,16,2,26.7
962,1996,6,16,2,26.8
963,1996,6,16,2,26.8
964,1996,6,16,2,26.9
965,1996,6,16,2,26.9
966,1996,6,16,2,27.1
967,1996,6,16,2,27.2
968,1996,6,16,2,27.3
969,1996,6,16,2,27.7
970,1996,6,16,2,27.7
971,1996,6,16,2,27.9
972,1996,6,16,2,28.3
973,1996,6,16,2,29.2
974,1996,6,17,2,23.2
975,1996,6,17,2,24.9
976,1996,6,17,2,25.6
977,1996,6,17,2,25.7
978,1996,6,17,2,26.2
979,1996,6,17,2,26.2
980,1996,6,17,2,26.2
981,1996,6,17,2,26.2
982,1996,6,17,2,26.4
983,1996,6,17,2,26.7
984,1996,6,17,2,27
985,1996,6,17,2,27.2
986,1996,6,17,2,27.2
987,1996,6,17,2,29
988,1996,6,17,2,29.2
989,1996,6,17,2,29.7
990,1996,6,18,2,25.4
991,1996,6,18,2,25.8
992,1996,6,18,2,26.2
993,1996,6,18,2,26.5
994,1996,6,18,3,26.6
995,1996,6,18,2,26.8
996,1996,6,18,2,27
997,1996,6,18,2,27.1
998,1996,6,18,2,27.2
999,1996,6,18,2,27.3
1000,1996,6,18,2,27.7
1001,1996,6,18,2,27.8
1002,1996,6,18,2,28.7
1003,1996,6,18,2,29.1
1004,1996,6,18,2,30.2
1005,1996,6,18,4,42
1006,1996,6,18,4,42.4
1007,1996,6,18,4,42.9
1008,1996,6,18,4,42.9
1009,1996,6,18,5,43.6
1010,1996,6,18,5,47
1011,1996,6,18,5,51.4
1012,1996,6,19,2,25.4
1013,1996,6,19,2,25.4
1014,1996,6,19,2,25.7
1015,1996,6,19,2,26.3
1016,1996,6,19,2,26.4
1017,1996,6,19,2,26.4
1018,1996,6,19,2,26.6
1019,1996,6,19,2,26.7
1020,1996,6,19,2,27.3
1021,1996,6,19,2,27.5
1022,1996,6,19,2,27.6
1023,1996,6,19,2,27.6
1024,1996,6,19,2,27.8
1025,1996,6,19,2,28
1026,1996,6,19,2,28.1
1027,1996,6,19,2,28.3
1028,1996,6,19,2,28.6
1029,1996,6,19,2,28.6
1030,1996,6,19,2,29.8
1031,1996,6,19,4,40.2
1032,1996,6,19,4,41.5
1033,1996,6,19,4,41.7
1034,1996,6,19,4,43.5
1035,1996,6,19,4,44.1
1036,1996,6,19,4,44.5
1037,1996,6,19,5,48.6
1038,1996,6,19,5,49.6
1039,1996,6,19,5,49.9
1040,1997,6,4,2,31.9
1041,1997,6,4,2,34.5
1042,1997,6,4,3,35.7
1043,1997,6,4,3,38.4
1044,1997,6,4,3,38.7
1045,1997,6,4,3,40.8
1046,1997,6,4,3,43.5
1047,1997,6,4,4,47.3
1048,1997,6,4,4,49.1
1049,1997,6,4,5,49.8
1050,1997,6,4,6,51.9
1051,1997,6,4,6,54.5
1052,1997,6,4,6,55.2
1053,1997,6,4,6,56.7
1054,1997,6,4,6,58.2
1055,1997,6,4,6,59.1
1056,1997,6,4,6,68.8
1057,1997,6,4,9,73.3
1058,1997,6,6,3,36.9
1059,1997,6,6,3,37
1060,1997,6,6,3,37.1
1061,1997,6,6,3,37.5
1062,1997,6,6,3,39
1063,1997,6,6,3,42.5
1064,1997,6,6,3,44.7
1065,1997,6,6,4,45
1066,1997,6,6,4,46.3
1067,1997,6,6,4,47
1068,1997,6,6,6,47.4
1069,1997,6,6,4,47.5
1070,1997,6,6,4,47.7
1071,1997,6,6,4,48.3
1072,1997,6,6,5,49.1
1073,1997,6,6,6,52.9
1074,1997,6,6,6,54.7
1075,1997,6,6,6,54.8
1076,1997,6,6,6,55.4
1077,1997,6,6,6,57.6
1078,1997,6,6,6,58.1
1079,1997,6,6,6,60.3
1080,1997,6,6,6,60.9
1081,1997,6,6,6,61.2
1082,1997,6,6,6,61.4
1083,1997,6,6,6,63.3
1084,1997,6,6,6,64.2
1085,1997,6,6,12,83.6
1086,1997,6,8,3,36.9
1087,1997,6,8,3,37.5
1088,1997,6,8,3,40.3
1089,1997,6,8,4,44.9
1090,1997,6,8,4,46.7
1091,1997,6,8,7,48
1092,1997,6,8,6,50.7
1093,1997,6,8,6,55
1094,1997,6,10,3,37.2
1095,1997,6,10,3,41.6
1096,1997,6,10,4,45.8
1097,1997,6,10,4,46.6
1098,1997,6,10,4,47.3
1099,1997,6,10,5,49.3
1100,1997,6,11,6,53.3
1101,1997,6,11,6,58.9
1102,1997,6,12,6,52.7
1103,1997,6,14,6,58.4
1104,1997,6,16,2,26
1105,1997,6,16,2,27
1106,1997,6,18,2,26.7
1107,1997,6,18,3,35.2
1108,1998,5,20,3,36.3
1109,1998,5,20,3,38.8
1110,1998,5,20,3,40.2
1111,1998,5,20,3,41
1112,1998,5,20,4,42.6
1113,1998,5,20,4,49.1
1114,1998,5,20,5,53.7
1115,1998,5,20,7,56.1
1116,1998,5,21,3,36.4
1117,1998,5,21,3,38.5
1118,1998,5,21,3,39.6
1119,1998,5,21,3,40.2
1120,1998,5,21,3,40.6
1121,1998,5,21,3,40.7
1122,1998,5,21,3,41.8
1123,1998,5,21,4,42
1124,1998,5,21,4,42.2
1125,1998,5,21,4,45.6
1126,1998,5,21,4,46.8
1127,1998,5,21,4,47.3
1128,1998,5,21,4,48.4
1129,1998,5,21,4,48.7
1130,1998,5,21,4,49.1
1131,1998,5,21,4,49.6
1132,1998,5,21,4,51.2
1133,1998,5,21,4,51.7
1134,1998,5,21,7,52.3
1135,1998,5,21,4,52.6
1136,1998,5,21,6,53.7
1137,1998,5,21,5,56.3
1138,1998,5,21,5,57.3
1139,1998,5,21,5,57.4
1140,1998,5,21,7,58
1141,1998,5,21,6,59
1142,1998,5,21,7,60.9
1143,1998,5,21,7,62.6
1144,1998,5,21,7,69.5
1145,1998,5,22,5,51.5
1146,1998,5,23,2,26.2
1147,1998,5,29,3,39
1148,1998,5,29,4,43
1149,1998,5,29,4,43.4
1150,1998,5,29,5,46.5
1151,1998,5,29,5,50.4
1152,1998,5,29,7,54.8
1153,1998,5,29,7,54.8
1154,1998,5,29,10,72.4
1155,1998,6,2,7,61.1
1156,1998,6,3,2,23.1
1157,1998,6,3,2,26.1
1158,1998,6,3,2,28
1159,1998,6,3,3,39.8
1160,1998,6,5,2,25.1
1161,1998,6,5,2,26.9
1162,1998,6,9,2,26.2
1163,1998,6,11,2,26.6
1164,1998,6,17,2,24.7
1165,1999,5,21,3,32.9
1166,1999,5,21,3,36.1
1167,1999,5,21,3,36.6
1168,1999,5,21,3,36.9
1169,1999,5,21,3,37
1170,1999,5,21,3,37.1
1171,1999,5,21,3,37.2
1172,1999,5,21,3,37.2
1173,1999,5,21,3,37.5
1174,1999,5,21,3,37.6
1175,1999,5,21,3,37.6
1176,1999,5,21,3,38
1177,1999,5,21,3,38.1
1178,1999,5,21,4,38.3
1179,1999,5,21,4,38.3
1180,1999,5,21,3,38.4
1181,1999,5,21,3,38.4
1182,1999,5,21,3,38.6
1183,1999,5,21,3,38.7
1184,1999,5,21,3,38.8
1185,1999,5,21,3,38.8
1186,1999,5,21,3,39
1187,1999,5,21,3,39.2
1188,1999,5,21,3,39.2
1189,1999,5,21,3,39.2
1190,1999,5,21,3,39.3
1191,1999,5,21,4,39.3
1192,1999,5,21,3,39.3
1193,1999,5,21,3,39.4
1194,1999,5,21,3,39.5
1195,1999,5,21,3,39.5
1196,1999,5,21,3,39.5
1197,1999,5,21,3,39.5
1198,1999,5,21,3,39.7
1199,1999,5,21,3,39.8
1200,1999,5,21,3,39.8
1201,1999,5,21,3,39.8
1202,1999,5,21,4,40.3
1203,1999,5,21,3,40.3
1204,1999,5,21,3,40.3
1205,1999,5,21,3,40.4
1206,1999,5,21,3,40.4
1207,1999,5,21,3,40.5
1208,1999,5,21,3,40.5
1209,1999,5,21,3,40.5
1210,1999,5,21,3,40.6
1211,1999,5,21,3,40.8
1212,1999,5,21,3,40.8
1213,1999,5,21,3,40.8
1214,1999,5,21,3,40.9
1215,1999,5,21,3,40.9
1216,1999,5,21,3,41
1217,1999,5,21,3,41
1218,1999,5,21,3,41
1219,1999,5,21,3,41
1220,1999,5,21,3,41.1
1221,1999,5,21,3,41.1
1222,1999,5,21,3,41.2
1223,1999,5,21,3,41.2
1224,1999,5,21,3,41.2
1225,1999,5,21,3,41.2
1226,1999,5,21,3,41.2
1227,1999,5,21,3,41.2
1228,1999,5,21,3,41.3
1229,1999,5,21,3,41.3
1230,1999,5,21,3,41.3
1231,1999,5,21,3,41.4
1232,1999,5,21,3,41.4
1233,1999,5,21,4,41.4
1234,1999,5,21,3,41.4
1235,1999,5,21,3,41.5
1236,1999,5,21,3,41.5
1237,1999,5,21,4,41.7
1238,1999,5,21,3,41.8
1239,1999,5,21,3,41.8
1240,1999,5,21,3,41.9
1241,1999,5,21,3,42
1242,1999,5,21,3,42
1243,1999,5,21,3,42
1244,1999,5,21,3,42
1245,1999,5,21,3,42.2
1246,1999,5,21,3,42.2
1247,1999,5,21,3,42.2
1248,1999,5,21,3,42.3
1249,1999,5,21,3,42.4
1250,1999,5,21,3,42.4
1251,1999,5,21,3,42.5
1252,1999,5,21,3,42.5
1253,1999,5,21,3,42.6
1254,1999,5,21,3,42.8
1255,1999,5,21,3,42.9
1256,1999,5,21,3,43
1257,1999,5,21,4,43
1258,1999,5,21,3,43
1259,1999,5,21,3,43
1260,1999,5,21,3,43
1261,1999,5,21,3,43.2
1262,1999,5,21,3,43.5
1263,1999,5,21,3,43.5
1264,1999,5,21,3,43.5
1265,1999,5,21,3,43.5
1266,1999,5,21,3,43.5
1267,1999,5,21,4,43.5
1268,1999,5,21,3,43.5
1269,1999,5,21,3,43.8
1270,1999,5,21,4,44
1271,1999,5,21,4,44.3
1272,1999,5,21,3,44.4
1273,1999,5,21,4,44.4
1274,1999,5,21,3,44.5
1275,1999,5,21,4,45
1276,1999,5,21,4,45
1277,1999,5,21,4,45.2
1278,1999,5,21,4,45.8
1279,1999,5,21,4,45.8
1280,1999,5,21,4,46.3
1281,1999,5,21,4,46.4
1282,1999,5,21,5,46.5
1283,1999,5,21,4,46.5
1284,1999,5,21,4,46.6
1285,1999,5,21,4,46.7
1286,1999,5,21,4,47
1287,1999,5,21,4,47
1288,1999,5,21,4,47.1
1289,1999,5,21,4,47.2
1290,1999,5,21,3,47.3
1291,1999,5,21,4,47.5
1292,1999,5,21,4,47.6
1293,1999,5,21,4,47.7
1294,1999,5,21,4,47.8
1295,1999,5,21,5,47.8
1296,1999,5,21,3,48.1
1297,1999,5,21,4,48.1
1298,1999,5,21,4,48.4
1299,1999,5,21,4,48.5
1300,1999,5,21,4,48.5
1301,1999,5,21,4,48.9
1302,1999,5,21,4,49
1303,1999,5,21,6,49
1304,1999,5,21,4,49
1305,1999,5,21,5,49.1
1306,1999,5,21,5,49.4
1307,1999,5,21,4,49.4
1308,1999,5,21,4,49.5
1309,1999,5,21,6,49.5
1310,1999,5,21,5,49.7
1311,1999,5,21,5,49.8
1312,1999,5,21,4,49.8
1313,1999,5,21,4,50
1314,1999,5,21,5,50.1
1315,1999,5,21,5,50.1
1316,1999,5,21,4,50.6
1317,1999,5,21,5,50.7
1318,1999,5,21,5,51.2
1319,1999,5,21,4,51.3
1320,1999,5,21,4,51.5
1321,1999,5,21,5,51.5
1322,1999,5,21,5,51.8
1323,1999,5,21,5,51.9
1324,1999,5,21,4,52
1325,1999,5,21,5,52
1326,1999,5,21,5,52.1
1327,1999,5,21,5,52.4
1328,1999,5,21,5,52.7
1329,1999,5,21,5,52.9
1330,1999,5,21,5,53.2
1331,1999,5,21,5,53.3
1332,1999,5,21,6,53.5
1333,1999,5,21,5,54.2
1334,1999,5,21,5,54.3
1335,1999,5,21,5,54.4
1336,1999,5,21,6,54.5
1337,1999,5,21,6,54.6
1338,1999,5,21,5,54.6
1339,1999,5,21,5,54.9
1340,1999,5,21,5,55
1341,1999,5,21,6,55.6
1342,1999,5,21,5,55.8
1343,1999,5,21,5,55.9
1344,1999,5,21,6,56
1345,1999,5,21,5,56.2
1346,1999,5,21,5,56.5
1347,1999,5,21,5,56.5
1348,1999,5,21,5,56.8
1349,1999,5,21,5,57
1350,1999,5,21,5,57
1351,1999,5,21,6,57.2
1352,1999,5,21,6,57.5
1353,1999,5,21,6,57.5
1354,1999,5,21,5,59.8
1355,1999,5,21,5,59.9
1356,1999,5,21,7,60
1357,1999,5,21,8,61.8
1358,1999,5,21,5,62.8
1359,1999,5,21,8,65.2
1360,1999,5,21,6,66.1
1361,1999,5,21,8,70.4
1362,1999,5,29,12,88.5
1363,1999,6,15,5,49.8
1364,2000,5,25,2,27.7
1365,2000,5,25,2,28.5
1366,2000,5,25,2,28.5
1367,2000,5,25,2,28.8
1368,2000,5,25,4,29
1369,2000,5,25,2,30
1370,2000,5,25,2,30.5
1371,2000,5,25,2,31.6
1372,2000,5,25,2,32.1
1373,2000,5,25,2,32.2
1374,2000,5,25,2,32.3
1375,2000,5,25,2,32.5
1376,2000,5,25,3,37.5
1377,2000,5,25,3,38.2
1378,2000,5,25,3,38.5
1379,2000,5,25,2,38.8
1380,2000,5,25,3,39
1381,2000,5,25,3,40
1382,2000,5,25,3,40.1
1383,2000,5,25,3,40.5
1384,2000,5,25,3,40.5
1385,2000,5,25,3,40.6
1386,2000,5,25,3,40.7
1387,2000,5,25,3,41.2
1388,2000,5,25,3,41.3
1389,2000,5,25,3,41.3
1390,2000,5,25,3,41.4
1391,2000,5,25,3,41.4
1392,2000,5,25,3,41.5
1393,2000,5,25,3,41.5
1394,2000,5,25,3,41.5
1395,2000,5,25,3,41.5
1396,2000,5,25,3,41.5
1397,2000,5,25,3,41.8
1398,2000,5,25,3,41.9
1399,2000,5,25,3,42
1400,2000,5,25,3,42.3
1401,2000,5,25,4,42.5
1402,2000,5,25,3,42.5
1403,2000,5,25,3,42.5
1404,2000,5,25,3,42.7
1405,2000,5,25,3,42.8
1406,2000,5,25,3,42.9
1407,2000,5,25,3,43
1408,2000,5,25,4,43.2
1409,2000,5,25,3,43.2
1410,2000,5,25,3,43.3
1411,2000,5,25,3,43.4
1412,2000,5,25,3,43.6
1413,2000,5,25,4,43.9
1414,2000,5,25,3,44
1415,2000,5,25,3,44.1
1416,2000,5,25,3,44.4
1417,2000,5,25,4,45
1418,2000,5,25,3,45
1419,2000,5,25,4,45
1420,2000,5,25,4,45
1421,2000,5,25,3,45.1
1422,2000,5,25,3,45.1
1423,2000,5,25,4,45.2
1424,2000,5,25,4,45.3
1425,2000,5,25,4,45.4
1426,2000,5,25,4,45.4
1427,2000,5,25,4,45.7
1428,2000,5,25,3,46
1429,2000,5,25,4,46.2
1430,2000,5,25,4,46.4
1431,2000,5,25,4,46.5
1432,2000,5,25,4,46.5
1433,2000,5,25,4,46.7
1434,2000,5,25,4,46.9
1435,2000,5,25,4,47
1436,2000,5,25,4,47
1437,2000,5,25,4,47
1438,2000,5,25,4,47.1
1439,2000,5,25,4,47.2
1440,2000,5,25,4,47.5
1441,2000,5,25,4,47.5
1442,2000,5,25,4,48.4
1443,2000,5,25,4,48.4
1444,2000,5,25,4,48.5
1445,2000,5,25,4,48.5
1446,2000,5,25,4,48.5
1447,2000,5,25,4,48.5
1448,2000,5,25,4,48.8
1449,2000,5,25,4,49
1450,2000,5,25,4,49
1451,2000,5,25,4,49.4
1452,2000,5,25,4,49.5
1453,2000,5,25,4,49.5
1454,2000,5,25,4,49.5
1455,2000,5,25,4,49.7
1456,2000,5,25,4,49.8
1457,2000,5,25,4,49.8
1458,2000,5,25,4,50
1459,2000,5,25,4,50
1460,2000,5,25,5,50
1461,2000,5,25,4,50.1
1462,2000,5,25,4,50.4
1463,2000,5,25,4,50.5
1464,2000,5,25,4,50.6
1465,2000,5,25,4,50.7
1466,2000,5,25,4,50.8
1467,2000,5,25,4,51
1468,2000,5,25,4,51.5
1469,2000,5,25,4,51.5
1470,2000,5,25,5,51.9
1471,2000,5,25,5,52
1472,2000,5,25,5,52
1473,2000,5,25,4,52
1474,2000,5,25,4,52.2
1475,2000,5,25,4,52.3
1476,2000,5,25,5,52.3
1477,2000,5,25,5,52.4
1478,2000,5,25,4,52.4
1479,2000,5,25,4,52.5
1480,2000,5,25,5,52.5
1481,2000,5,25,4,52.5
1482,2000,5,25,4,52.5
1483,2000,5,25,5,52.6
1484,2000,5,25,5,52.7
1485,2000,5,25,4,52.7
1486,2000,5,25,4,52.8
1487,2000,5,25,4,53
1488,2000,5,25,5,53.2
1489,2000,5,25,4,53.4
1490,2000,5,25,4,53.7
1491,2000,5,25,4,53.8
1492,2000,5,25,5,54
1493,2000,5,25,5,54
1494,2000,5,25,4,54.2
1495,2000,5,25,5,54.5
1496,2000,5,25,6,54.6
1497,2000,5,25,5,55
1498,2000,5,25,4,55.2
1499,2000,5,25,5,55.6
1500,2000,5,25,6,55.6
1501,2000,5,25,6,56.5
1502,2000,5,25,5,57
1503,2000,5,25,5,57
1504,2000,5,25,5,57.7
1505,2000,5,25,6,58.5
1506,2000,5,25,5,59
1507,2000,5,25,5,59
1508,2000,5,25,6,60.5
1509,2000,5,25,6,63.5
1510,2000,5,25,7,66
1511,2000,5,25,8,71.7
1512,2000,5,25,6,72.6
1513,2000,5,26,3,32.8
1514,2000,5,26,3,33.6
1515,2000,5,26,3,36.9
1516,2000,5,26,3,38.1
1517,2000,5,26,3,38.5
1518,2000,5,26,3,39.5
1519,2000,5,26,3,39.6
1520,2000,5,26,3,40.5
1521,2000,5,26,3,41.4
1522,2000,5,26,3,41.4
1523,2000,5,26,4,42.6
1524,2000,5,26,3,43.6
1525,2000,5,26,4,43.6
1526,2000,5,26,4,46.1
1527,2000,5,26,4,46.8
1528,2000,5,26,4,47.1
1529,2000,5,26,3,48
1530,2000,5,26,4,50.1
1531,2000,5,26,5,50.9
1532,2000,5,26,5,52.3
1533,2000,5,26,5,57.9
1534,2000,5,27,2,31.5
1535,2000,5,27,3,34.4
1536,2000,5,27,3,35.7
1537,2000,5,27,3,37.5
1538,2000,5,27,3,39.9
1539,2000,5,27,3,40
1540,2000,5,27,4,40.5
1541,2000,5,27,3,41.2
1542,2000,5,27,3,41.2
1543,2000,5,27,3,41.3
1544,2000,5,27,3,41.4
1545,2000,5,27,3,41.8
1546,2000,5,27,3,42
1547,2000,5,27,3,42.2
1548,2000,5,27,4,42.3
1549,2000,5,27,3,42.3
1550,2000,5,27,3,42.5
1551,2000,5,27,3,42.7
1552,2000,5,27,3,43.7
1553,2000,5,27,4,43.7
1554,2000,5,27,3,43.8
1555,2000,5,27,3,44.1
1556,2000,5,27,4,44.2
1557,2000,5,27,3,44.4
1558,2000,5,27,4,44.7
1559,2000,5,27,4,45.2
1560,2000,5,27,4,46
1561,2000,5,27,4,46
1562,2000,5,27,4,46.2
1563,2000,5,27,4,46.5
1564,2000,5,27,4,47.1
1565,2000,5,27,4,47.3
1566,2000,5,27,4,47.6
1567,2000,5,27,4,47.8
1568,2000,5,27,4,48.9
1569,2000,5,27,4,49.1
1570,2000,5,27,4,49.4
1571,2000,5,27,4,49.7
1572,2000,5,27,4,50.2
1573,2000,5,27,4,50.2
1574,2000,5,27,4,50.3
1575,2000,5,27,4,50.8
1576,2000,5,27,4,51.4
1577,2000,5,27,4,51.5
1578,2000,5,27,5,52.3
1579,2000,5,27,5,53
1580,2000,5,27,4,53.1
1581,2000,5,27,7,53.8
1582,2000,5,27,4,54.9
1583,2000,5,27,6,55.3
1584,2000,5,27,5,55.7
1585,2000,5,27,6,56.1
1586,2000,5,27,6,56.3
1587,2000,5,27,5,63.8
1588,2000,5,30,1,18.6
1589,2000,5,30,2,29.4
1590,2000,5,30,2,30.4
1591,2000,5,30,2,31.3
1592,2000,5,30,2,31.5
1593,2000,5,30,2,33.3
1594,2000,5,30,3,39
1595,2000,5,30,3,40.3
1596,2000,5,30,3,40.9
1597,2000,5,30,3,41.3
1598,2000,5,30,3,42.1
1599,2000,5,30,3,42.4
1600,2000,5,30,3,42.9
1601,2000,5,30,3,43.7
1602,2000,5,30,3,44.4
1603,2000,5,30,3,44.5
1604,2000,5,30,4,44.9
1605,2000,5,30,4,45.5
1606,2000,5,30,4,45.9
1607,2000,5,30,4,47.5
1608,2000,5,30,4,47.6
1609,2000,5,30,5,48.7
1610,2000,5,30,5,49.2
1611,2000,5,30,4,49.3
1612,2000,5,30,4,50.1
1613,2000,5,30,4,50.2
1614,2000,5,30,4,50.3
1615,2000,5,30,4,50.5
1616,2000,5,30,4,50.9
1617,2000,5,30,4,51
1618,2000,5,30,4,51.2
1619,2000,5,30,4,51.2
1620,2000,5,30,4,51.5
1621,2000,5,30,5,51.8
1622,2000,5,30,4,52
1623,2000,5,30,5,53
1624,2000,5,30,4,53.1
1625,2000,5,30,4,53.2
1626,2000,5,30,4,53.8
1627,2000,5,30,4,53.8
1628,2000,5,30,4,54.2
1629,2000,5,30,4,54.8
1630,2000,5,30,4,56.2
1631,2000,5,30,6,59
1632,2000,5,30,6,59.8
1633,2000,5,30,6,59.8
1634,2000,5,30,6,60
1635,2000,5,30,6,61.3
1636,2000,5,30,6,61.3
1637,2000,5,30,5,61.4
1638,2000,5,30,6,62.4
1639,2000,5,30,6,63.4
1640,2000,5,30,8,72.9
1641,2000,5,31,2,30.6
1642,2000,5,31,2,32.1
1643,2000,5,31,2,32.6
1644,2000,5,31,3,40.8
1645,2000,5,31,3,41.4
1646,2000,5,31,3,42.1
1647,2000,5,31,3,43.7
1648,2000,5,31,4,48.4
1649,2000,5,31,4,48.7
1650,2000,5,31,4,50.3
1651,2000,5,31,4,52.3
1652,2000,5,31,4,53.1
1653,2000,5,31,4,53.4
1654,2000,5,31,5,54.1
1655,2000,5,31,6,59.4
1656,2000,6,1,1,17.1
1657,2000,6,1,1,17.8
1658,2000,6,1,1,18.9
1659,2000,6,1,2,26.7
1660,2000,6,1,2,29
1661,2000,6,1,2,29.7
1662,2000,6,1,2,30
1663,2000,6,1,2,31
1664,2000,6,1,2,31.4
1665,2000,6,1,3,31.5
1666,2000,6,1,2,32.7
1667,2000,6,1,3,33.2
1668,2000,6,1,3,38
1669,2000,6,1,3,38.7
1670,2000,6,1,3,38.8
1671,2000,6,1,3,39.8
1672,2000,6,1,3,40
1673,2000,6,1,3,40
1674,2000,6,1,3,40.1
1675,2000,6,1,3,40.2
1676,2000,6,1,3,40.5
1677,2000,6,1,3,41.1
1678,2000,6,1,3,41.2
1679,2000,6,1,3,41.6
1680,2000,6,1,3,41.7
1681,2000,6,1,3,41.7
1682,2000,6,1,3,42.4
1683,2000,6,1,4,42.4
1684,2000,6,1,3,43.5
1685,2000,6,1,3,43.6
1686,2000,6,1,3,44
1687,2000,6,1,3,45.2
1688,2000,6,1,4,46
1689,2000,6,1,4,46.7
1690,2000,6,1,4,46.8
1691,2000,6,1,4,47.5
1692,2000,6,1,4,48
1693,2000,6,1,4,48.7
1694,2000,6,1,4,49.1
1695,2000,6,1,4,49.5
1696,2000,6,1,4,49.8
1697,2000,6,1,4,49.9
1698,2000,6,1,4,50.1
1699,2000,6,1,5,50.2
1700,2000,6,1,4,50.2
1701,2000,6,1,4,50.4
1702,2000,6,1,4,50.4
1703,2000,6,1,4,50.7
1704,2000,6,1,4,50.9
1705,2000,6,1,4,50.9
1706,2000,6,1,4,51
1707,2000,6,1,4,51.3
1708,2000,6,1,4,51.5
1709,2000,6,1,4,51.8
1710,2000,6,1,4,52.5
1711,2000,6,1,4,53.2
1712,2000,6,1,4,54.2
1713,2000,6,1,4,54.3
1714,2000,6,1,5,54.6
1715,2000,6,1,5,56.3
1716,2000,6,1,5,57.8
1717,2000,6,1,5,58.5
1718,2000,6,1,5,59.4
1719,2000,6,1,5,59.5
1720,2000,6,1,7,59.7
1721,2000,6,1,6,62.8
1722,2000,6,1,6,65.3
1723,2000,6,1,8,74.9
1724,2000,6,2,2,30.9
1725,2000,6,2,2,31.3
1726,2000,6,2,2,32
1727,2000,6,2,2,32.1
1728,2000,6,2,2,32.6
1729,2000,6,2,3,40.1
1730,2000,6,2,3,40.3
1731,2000,6,2,3,40.3
1732,2000,6,2,3,41.1
1733,2000,6,2,3,41.2
1734,2000,6,2,3,41.5
1735,2000,6,2,3,41.5
1736,2000,6,2,3,41.5
1737,2000,6,2,3,41.6
1738,2000,6,2,3,41.7
1739,2000,6,2,3,42
1740,2000,6,2,3,42.2
1741,2000,6,2,3,42.4
1742,2000,6,2,3,42.6
1743,2000,6,2,3,43.1
1744,2000,6,2,3,43.2
1745,2000,6,2,3,43.3
1746,2000,6,2,3,43.5
1747,2000,6,2,4,43.5
1748,2000,6,2,3,43.7
1749,2000,6,2,3,43.8
1750,2000,6,2,3,44
1751,2000,6,2,4,44
1752,2000,6,2,3,44.1
1753,2000,6,2,3,44.1
1754,2000,6,2,3,44.3
1755,2000,6,2,4,45
1756,2000,6,2,4,45.1
1757,2000,6,2,4,46.4
1758,2000,6,2,4,46.7
1759,2000,6,2,4,47
1760,2000,6,2,4,47.2
1761,2000,6,2,4,47.4
1762,2000,6,2,4,47.5
1763,2000,6,2,4,47.7
1764,2000,6,2,5,47.9
1765,2000,6,2,4,48.5
1766,2000,6,2,4,48.7
1767,2000,6,2,4,49.1
1768,2000,6,2,5,49.2
1769,2000,6,2,4,49.6
1770,2000,6,2,4,49.8
1771,2000,6,2,5,50.1
1772,2000,6,2,4,50.1
1773,2000,6,2,4,50.2
1774,2000,6,2,5,50.4
1775,2000,6,2,4,50.5
1776,2000,6,2,4,50.5
1777,2000,6,2,4,50.6
1778,2000,6,2,4,51
1779,2000,6,2,4,51.4
1780,2000,6,2,4,51.4
1781,2000,6,2,4,51.6
1782,2000,6,2,4,51.6
1783,2000,6,2,4,51.7
1784,2000,6,2,5,52
1785,2000,6,2,4,52.1
1786,2000,6,2,4,52.6
1787,2000,6,2,4,52.9
1788,2000,6,2,4,53.3
1789,2000,6,2,4,53.6
1790,2000,6,2,6,53.8
1791,2000,6,2,5,54.2
1792,2000,6,2,5,55.2
1793,2000,6,2,5,55.4
1794,2000,6,2,5,55.9
1795,2000,6,2,5,56.2
1796,2000,6,2,4,56.2
1797,2000,6,2,6,56.2
1798,2000,6,2,6,56.5
1799,2000,6,2,5,57.4
1800,2000,6,2,5,58
1801,2000,6,2,5,58.2
1802,2000,6,2,5,58.5
1803,2000,6,2,6,58.5
1804,2000,6,2,5,61.5
1805,2000,6,2,6,62.5
1806,2000,6,2,6,63.3
1807,2000,6,2,6,65.7
1808,2000,6,2,6,65.7
1809,2000,6,2,6,67.3
1810,2000,6,2,8,70.8
1811,2000,6,3,1,19.7
1812,2000,6,3,4,49.2
1813,2000,6,5,1,17.6
1814,2000,6,5,2,29.5
1815,2000,6,5,4,47
1816,2000,6,5,5,49
1817,2000,6,5,4,57
1818,2000,6,5,6,61.8
1819,2000,6,5,6,63.4
1820,2000,6,5,6,63.8
1821,2000,6,6,5,52
1822,2000,6,8,1,18.2
1823,2000,6,8,1,18.3
1824,2000,6,8,9,80.5
1825,2000,6,11,4,45.5
1826,2000,6,11,7,66.8
1827,2000,6,12,1,19.8
1828,2000,6,13,1,16.1
1829,2000,6,13,5,62.6
1830,2000,6,13,8,66.7
1831,2000,6,14,9,63.2
1832,2000,6,14,6,63.3
1833,2000,6,15,6,63.5
1834,2000,6,16,5,55.3
1835,2000,6,17,6,54
1836,2000,6,19,8,51.5
